monotonic_s,running_reqs_sum,queue_reqs_sum,gen_throughput_sum,decode_sum_seq_lens_sum,num_servers_sampled
236.3,8.0,1209.0,0.0,0.0,8
236.4,8.0,1209.0,0.0,0.0,8
236.5,8.0,1209.0,0.0,0.0,8
236.6,8.0,1209.0,0.0,0.0,8
236.7,8.0,1209.0,0.0,0.0,8
236.8,152.0,418.0,0.0,0.0,8
236.9,152.0,418.0,0.0,0.0,8
237.0,152.0,418.0,0.0,0.0,8
237.1,152.0,418.0,0.0,0.0,8
237.2,152.0,418.0,0.0,0.0,8
237.3,1370.0,0.0,0.0,0.0,8
237.4,1370.0,0.0,0.0,0.0,8
237.5,2328.0,0.0,0.0,0.0,8
237.6,2646.0,0.0,0.0,0.0,8
237.7,2646.0,0.0,0.0,0.0,8
237.8,2646.0,0.0,0.0,0.0,8
237.9,2646.0,0.0,0.0,0.0,8
238.0,2646.0,0.0,0.0,0.0,8
238.1,2646.0,0.0,0.0,0.0,8
238.2,2646.0,0.0,0.0,0.0,8
238.3,2646.0,0.0,0.0,0.0,8
238.4,2646.0,0.0,0.0,0.0,8
238.5,2646.0,0.0,0.0,0.0,8
238.6,2646.0,0.0,0.0,0.0,8
238.7,2646.0,0.0,0.0,0.0,8
238.8,2646.0,0.0,0.0,0.0,8
238.9,2646.0,0.0,0.0,0.0,8
239.0,2646.0,0.0,0.0,0.0,8
239.1,2646.0,0.0,0.0,0.0,8
239.2,2646.0,0.0,0.0,0.0,8
239.3,2646.0,0.0,0.0,0.0,8
239.4,2646.0,0.0,0.0,0.0,8
239.5,2646.0,0.0,0.0,0.0,8
239.6,2646.0,0.0,0.0,0.0,8
239.7,2646.0,0.0,0.0,0.0,8
239.8,2858.0,0.0,1967.8211311224682,755853.0,8
239.9,3072.0,0.0,3913.0712564139008,1511768.0,8
240.0,3072.0,0.0,3913.0712564139008,1511768.0,8
240.1,3072.0,0.0,3913.0712564139008,1511768.0,8
240.2,3072.0,0.0,3913.0712564139008,1511768.0,8
240.3,3072.0,0.0,3913.0712564139008,1511768.0,8
240.4,3072.0,0.0,3913.0712564139008,1511768.0,8
240.5,3072.0,0.0,3913.0712564139008,1511768.0,8
240.6,3072.0,0.0,3913.0712564139008,1511768.0,8
240.7,3072.0,0.0,3913.0712564139008,1511768.0,8
240.8,3072.0,0.0,3913.0712564139008,1511768.0,8
240.9,3072.0,0.0,3913.0712564139008,1511768.0,8
241.0,3072.0,0.0,3913.0712564139008,1511768.0,8
241.1,3072.0,0.0,3913.0712564139008,1511768.0,8
241.2,3072.0,0.0,3913.0712564139008,1511768.0,8
241.3,3072.0,0.0,3913.0712564139008,1511768.0,8
241.4,3072.0,0.0,3913.0712564139008,1511768.0,8
241.5,3072.0,0.0,3913.0712564139008,1511768.0,8
241.6,3072.0,0.0,3913.0712564139008,1511768.0,8
241.7,3072.0,0.0,3913.0712564139008,1511768.0,8
241.8,3072.0,0.0,3913.0712564139008,1511768.0,8
241.9,3072.0,0.0,3913.0712564139008,1511768.0,8
242.0,3072.0,0.0,3913.0712564139008,1511768.0,8
242.1,3072.0,0.0,9958.116246750295,1527128.0,8
242.2,3072.0,0.0,33944.94873234459,1588568.0,8
242.3,3072.0,0.0,51807.66486801327,1634648.0,8
242.4,3072.0,0.0,51807.66486801327,1634648.0,8
242.5,3072.0,0.0,51807.66486801327,1634648.0,8
242.6,3072.0,0.0,51807.66486801327,1634648.0,8
