monotonic_s,num_running_reqs_sum,num_queue_reqs_sum,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,pending_prealloc_token_usage_mean,num_servers_sampled
204.0,0.0,98.0,8542.0,195911.0,0.005450178907769344,0.0,8
204.1,0.0,783.0,67850.0,1580642.0,0.042946394841399886,0.0,8
204.2,0.0,783.0,67850.0,1580642.0,0.042946394841399886,0.0,8
204.3,0.0,783.0,67850.0,1580642.0,0.042946394841399886,0.0,8
204.4,0.0,783.0,67850.0,1580642.0,0.042946394841399886,0.0,8
204.5,2.0,587.0,66963.0,1580642.0,0.04238044908031449,0.0,8
204.6,8.0,0.0,63872.0,1580642.0,0.04043577659217812,0.0,8
204.7,8.0,0.0,63872.0,1580642.0,0.04043577659217812,0.0,8
204.8,8.0,0.0,63872.0,1580642.0,0.04043577659217812,0.0,8
204.9,8.0,0.0,63872.0,1580642.0,0.04043577659217812,0.0,8
205.0,233.0,0.0,56528.0,1580642.0,0.035781367484693384,0.0,8
205.1,233.0,0.0,56528.0,1580642.0,0.035781367484693384,0.0,8
205.2,233.0,0.0,56528.0,1580642.0,0.035781367484693384,0.0,8
205.3,233.0,0.0,56528.0,1580642.0,0.035781367484693384,0.0,8
205.4,233.0,0.0,56528.0,1580642.0,0.035781367484693384,0.0,8
205.5,233.0,0.0,56528.0,1580642.0,0.035781367484693384,0.0,8
205.6,233.0,0.0,56528.0,1580642.0,0.035781367484693384,0.0,8
205.7,233.0,0.0,56528.0,1580642.0,0.035781367484693384,0.0,8
205.8,1024.0,0.0,97488.0,1580642.0,0.06170721724438551,0.0,8
205.9,1024.0,0.0,97488.0,1580642.0,0.06170721724438551,0.0,8
206.0,1024.0,0.0,97488.0,1580642.0,0.06170721724438551,0.0,8
206.1,1024.0,0.0,97488.0,1580642.0,0.06170721724438551,0.0,8
206.2,1024.0,0.0,97488.0,1580642.0,0.06170721724438551,0.0,8
206.3,1024.0,0.0,97488.0,1580642.0,0.06170721724438551,0.0,8
206.4,1024.0,0.0,97488.0,1580642.0,0.06170721724438551,0.0,8
206.5,371.0,0.0,40778.0,1580642.0,0.025523695134856184,0.0,8
206.6,150.0,0.0,37546.0,1580642.0,0.023676311580998186,0.0,8
206.7,143.0,0.0,54030.0,1580642.0,0.034193842500650475,0.0,8
206.8,148.0,0.0,67260.0,1580642.0,0.042634279801171716,0.0,8
206.9,161.0,6.0,97955.0,1580642.0,0.062219065749893325,0.0,8
207.0,183.0,36.0,122475.0,1580642.0,0.07786392489511743,0.0,8
207.1,183.0,36.0,122475.0,1580642.0,0.07786392489511743,0.0,8
207.2,187.0,36.0,131026.0,1580642.0,0.08331984620632507,0.0,8
207.3,193.0,41.0,138336.0,1580642.0,0.08798395388787433,0.0,8
207.4,211.0,42.0,162388.0,1580642.0,0.10282207136806007,0.0,8
207.5,215.0,22.0,170874.0,1580642.0,0.10823651976554668,0.0,8
207.6,249.0,137.0,198488.0,1580642.0,0.12544169207646153,0.0,8
207.7,273.0,196.0,208540.0,1580642.0,0.13185531867221165,0.0,8
207.8,298.0,295.0,225768.0,1580642.0,0.14284755494276308,0.0,8
207.9,309.0,348.0,234293.0,1580642.0,0.1482868870884823,0.0,8
208.0,324.0,401.0,242260.0,1580642.0,0.1533701902210272,0.0,8
208.1,352.0,422.0,269057.0,1580642.0,0.17010595219543106,0.0,8
208.2,362.0,405.0,277974.0,1580642.0,0.17579539791312943,0.0,8
208.3,380.0,396.0,294947.0,1580642.0,0.18662493275292913,0.0,8
208.4,395.0,380.0,304138.0,1580642.0,0.1924892027530823,0.0,8
208.5,411.0,364.0,312897.0,1580642.0,0.19807783738819718,0.0,8
208.6,442.0,332.0,331973.0,1580642.0,0.21024918049807872,0.0,8
208.7,472.0,299.0,351147.0,1580642.0,0.22209409128270846,0.0,8
208.8,503.0,267.0,369853.0,1580642.0,0.23402935780679338,0.0,8
208.9,519.0,251.0,379866.0,1580642.0,0.24041810065431088,0.0,8
209.0,536.0,235.0,389546.0,1580642.0,0.24659437457461145,0.0,8
