monotonic_s,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,token_usage_aggregate,num_servers_sampled
206.3,59291.0,1371377.0,0.04323464663619121,0.04323464663619121,7
206.8,35341.0,1580642.0,0.022204358441770915,0.022358636554007803,8
206.9,59226.0,1580642.0,0.03765867358317613,0.03746958514325192,8
207.0,64060.0,1580642.0,0.04054616074060809,0.04052783615771313,8
207.1,64060.0,1580642.0,0.04054616074060809,0.04052783615771313,8
207.2,63534.0,1580642.0,0.04021054916188102,0.0401950599819567,8
207.3,60184.0,1580642.0,0.03809671431994665,0.03807566798807067,8
207.4,60184.0,1580642.0,0.03809671431994665,0.03807566798807067,8
207.5,60184.0,1580642.0,0.03809671431994665,0.03807566798807067,8
207.6,60184.0,1580642.0,0.03809671431994665,0.03807566798807067,8
207.7,60184.0,1580642.0,0.03809671431994665,0.03807566798807067,8
207.8,60184.0,1580642.0,0.03809671431994665,0.03807566798807067,8
207.9,60184.0,1580642.0,0.03809671431994665,0.03807566798807067,8
208.0,60184.0,1580642.0,0.03809671431994665,0.03807566798807067,8
208.1,101144.0,1580642.0,0.06402256407963877,0.0639891892028682,8
208.2,101144.0,1580642.0,0.06402256407963877,0.0639891892028682,8
208.3,101144.0,1580642.0,0.06402256407963877,0.0639891892028682,8
208.4,101144.0,1580642.0,0.06402256407963877,0.0639891892028682,8
208.5,101144.0,1580642.0,0.06402256407963877,0.0639891892028682,8
208.6,101144.0,1580642.0,0.06402256407963877,0.0639891892028682,8
208.7,101144.0,1580642.0,0.06402256407963877,0.0639891892028682,8
208.8,32254.0,1580642.0,0.02006765598361558,0.02040563264799999,8
208.9,24986.0,1580642.0,0.015826961526183143,0.01580750100275711,8
209.0,51003.0,1580642.0,0.03242697377664381,0.03226726861616989,8
209.1,76757.0,1580642.0,0.04853691245956428,0.048560648141704445,8
209.2,92140.0,1580642.0,0.05835195602526502,0.05829276964676378,8
209.3,96675.0,1580642.0,0.061245489313339715,0.06116185701759159,8
209.4,116643.0,1580642.0,0.07389036705112269,0.07379469860980538,8
209.5,134444.0,1580642.0,0.08524820300724562,0.08505657827642187,8
209.6,163698.0,1580642.0,0.10351019215022422,0.10356424794482243,8
209.7,173661.0,1580642.0,0.10986703275641788,0.10986738300007212,8
209.8,192716.0,1580642.0,0.12202497692494335,0.12192261119216116,8
209.9,202609.0,1580642.0,0.12833715439328358,0.12818146044455353,8
210.0,211440.0,1580642.0,0.13397172825590487,0.13376843080216771,8
210.1,238931.0,1580642.0,0.15113612414382524,0.15116073089289037,8
210.2,248203.0,1580642.0,0.15705207577492303,0.15702670180850567,8
210.3,266388.0,1580642.0,0.16865492094441326,0.16853152073651087,8
210.4,275228.0,1580642.0,0.17429523721047285,0.17412418498306384,8
210.5,275228.0,1580642.0,0.17429523721047285,0.17412418498306384,8
210.6,307464.0,1580642.0,0.19453194348871977,0.19451842985318624,8
210.7,307464.0,1580642.0,0.19453194348871977,0.19451842985318624,8
210.8,335920.0,1580642.0,0.21268814707095862,0.21252124136901335,8
210.9,345023.0,1580642.0,0.21849626912638176,0.21828029370344454,8
211.0,345023.0,1580642.0,0.21849626912638176,0.21828029370344454,8
211.1,364273.0,1580642.0,0.23077863203607035,0.23045888948920756,8
211.2,381149.0,1580642.0,0.24122095504347793,0.24113556390378088,8
211.3,398430.0,1580642.0,0.25224700768983266,0.2520684633206001,8
211.4,415378.0,1580642.0,0.2630605914089704,0.26279068884668383,8
211.5,415378.0,1580642.0,0.2630605914089704,0.26279068884668383,8
211.6,424420.0,1580642.0,0.2688297927299785,0.2685111492671965,8
211.7,449999.0,1580642.0,0.28481048422143374,0.28469381428558777,8
211.8,458454.0,1580642.0,0.2902051532292996,0.29004290661642546,8
211.9,483388.0,1580642.0,0.3061141629326853,0.30581750959420284,8
212.0,483388.0,1580642.0,0.3061141629326853,0.30581750959420284,8
212.1,491124.0,1580642.0,0.3110500777103139,0.31071172346426323,8
212.2,517734.0,1580642.0,0.32765675344281564,0.3275466550933102,8
212.3,525472.0,1580642.0,0.33259394431009726,0.3324421342720236,8
212.4,533292.0,1580642.0,0.33758345485314994,0.3373894911055128,8
212.5,538199.0,1580642.0,0.34071434081667423,0.34049392588581096,8
212.6,539963.0,1580642.0,0.3418398518905802,0.34160992811781543,8
212.7,544160.0,1580642.0,0.3445150387659841,0.344265178326275,8
212.8,548486.0,1580642.0,0.34716337361183774,0.3470020409428574,8
212.9,548614.0,1580642.0,0.34724504334962686,0.34708302069665364,8
213.0,549072.0,1580642.0,0.3475530657194375,0.3473727763782058,8
213.1,552213.0,1580642.0,0.3495571645194028,0.34935994361784645,8
213.2,555292.0,1580642.0,0.35152170454012643,0.351307886289242,8
213.3,557176.0,1580642.0,0.35271425343034263,0.35249980704043044,8
213.4,559653.0,1580642.0,0.3542946904655269,0.354066891807253,8
213.5,561197.0,1580642.0,0.3552665989514035,0.3550437100874202,8
213.6,564489.0,1580642.0,0.3573345510878252,0.3571264081303673,8
213.7,566661.0,1580642.0,0.35872038445093396,0.3585005333275973,8
213.8,563636.0,1580642.0,0.3568789377583688,0.3565867539898345,8
213.9,575815.0,1580642.0,0.3645497277220926,0.36429185103268164,8
214.0,584898.0,1580642.0,0.37034508888098616,0.3700382502805822,8
214.1,587892.0,1580642.0,0.37225539509145933,0.37193241733422244,8
214.2,598138.0,1580642.0,0.3787241550716059,0.378414593563881,8
214.3,603829.0,1580642.0,0.3823849094857861,0.38201502933618114,8
214.4,605108.0,1580642.0,0.3832009688188507,0.382824194219817,8
214.5,614322.0,1580642.0,0.38896077859809297,0.3886534711844934,8
214.6,621405.0,1580642.0,0.39353460965207443,0.39313456177932765,8
214.7,630621.0,1580642.0,0.39941483077288953,0.39896510405265706,8
214.8,636563.0,1580642.0,0.4030887493874457,0.402724336060917,8
214.9,622061.0,1580642.0,0.3938752364799201,0.3935495830175334,8
215.0,630161.0,1580642.0,0.3990433995743865,0.39867408306245183,8
