monotonic_s,running_reqs_sum,queue_reqs_sum,gen_throughput_sum,decode_sum_seq_lens_sum,num_servers_sampled
233.4,1.0,223.0,0.0,0.0,7
233.9,62.0,0.0,0.0,0.0,8
234.0,466.0,70.0,0.0,0.0,8
234.1,530.0,70.0,0.0,0.0,8
234.2,530.0,70.0,0.0,0.0,8
234.3,530.0,70.0,0.0,0.0,8
234.4,549.0,70.0,0.0,0.0,8
234.5,549.0,70.0,0.0,0.0,8
234.6,913.0,0.0,0.0,0.0,8
234.7,1708.0,0.0,0.0,0.0,8
234.8,1708.0,0.0,0.0,0.0,8
234.9,1708.0,0.0,0.0,0.0,8
235.0,1708.0,0.0,0.0,0.0,8
235.1,1708.0,0.0,0.0,0.0,8
235.2,1708.0,0.0,0.0,0.0,8
235.3,1708.0,0.0,0.0,0.0,8
235.4,1708.0,0.0,0.0,0.0,8
235.5,1708.0,0.0,0.0,0.0,8
235.6,1708.0,0.0,0.0,0.0,8
235.7,1708.0,0.0,0.0,0.0,8
235.8,1708.0,0.0,0.0,0.0,8
235.9,1708.0,0.0,0.0,0.0,8
236.0,1708.0,0.0,0.0,0.0,8
236.1,1708.0,0.0,0.0,0.0,8
236.2,1986.0,0.0,1769.6182500346508,629605.0,8
236.3,2048.0,0.0,2848.523164156172,1007709.0,8
236.4,2048.0,0.0,2848.523164156172,1007709.0,8
236.5,2048.0,0.0,2848.523164156172,1007709.0,8
236.6,2048.0,0.0,2848.523164156172,1007709.0,8
236.7,2048.0,0.0,2848.523164156172,1007709.0,8
236.8,2048.0,0.0,2848.523164156172,1007709.0,8
236.9,2048.0,0.0,2848.523164156172,1007709.0,8
237.0,2048.0,0.0,2848.523164156172,1007709.0,8
237.1,2048.0,0.0,2848.523164156172,1007709.0,8
237.2,2048.0,0.0,2848.523164156172,1007709.0,8
237.3,2048.0,0.0,2848.523164156172,1007709.0,8
237.4,2048.0,0.0,2848.523164156172,1007709.0,8
237.5,2048.0,0.0,2848.523164156172,1007709.0,8
237.6,2048.0,0.0,2848.523164156172,1007709.0,8
237.7,2048.0,0.0,2848.523164156172,1007709.0,8
237.8,2048.0,0.0,20869.867439744914,1038429.0,8
237.9,2048.0,0.0,50638.773735352246,1089629.0,8
238.0,2048.0,0.0,50638.773735352246,1089629.0,8
238.1,2048.0,0.0,50638.773735352246,1089629.0,8
238.2,2048.0,0.0,50638.773735352246,1089629.0,8
238.3,2048.0,0.0,50638.773735352246,1089629.0,8
238.4,2048.0,0.0,50638.773735352246,1089629.0,8
238.5,2048.0,0.0,50638.773735352246,1089629.0,8
238.6,2048.0,0.0,50638.773735352246,1089629.0,8
238.7,2048.0,0.0,50638.773735352246,1089629.0,8
238.8,2047.0,0.0,50638.773735352246,1089629.0,8
238.9,2047.0,0.0,50638.773735352246,1089629.0,8
239.0,2047.0,0.0,50638.773735352246,1089629.0,8
