monotonic_s,num_running_reqs_sum,num_queue_reqs_sum,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,pending_prealloc_token_usage_mean,num_servers_sampled
200.5,0.0,6.0,59262.0,1371377.0,0.03781181250669947,0.0,8
200.6,0.0,8.0,67744.0,1580642.0,0.042878354928987006,0.0,8
200.7,0.0,8.0,67744.0,1580642.0,0.042878354928987006,0.0,8
200.8,0.0,8.0,67744.0,1580642.0,0.042878354928987006,0.0,8
200.9,2.0,6.0,55444.0,1580642.0,0.035030403563315854,0.0,8
201.0,210.0,593.0,39265.0,1580642.0,0.02470747631573915,0.0,8
201.1,244.0,713.0,35486.0,1580642.0,0.022451473899757542,0.0,8
201.2,253.0,755.0,35416.0,1580642.0,0.022406810761904126,0.0,8
201.3,256.0,765.0,35439.0,1580642.0,0.022420549323058644,0.0,8
201.4,256.0,765.0,35439.0,1580642.0,0.022420549323058644,0.0,8
201.5,256.0,765.0,35439.0,1580642.0,0.022420549323058644,0.0,8
201.6,256.0,765.0,35439.0,1580642.0,0.022420549323058644,0.0,8
201.7,256.0,765.0,35439.0,1580642.0,0.022420549323058644,0.0,8
201.8,338.0,959.0,41279.0,1580642.0,0.026146731109686246,0.0,8
201.9,544.0,1396.0,55879.0,1580642.0,0.03546218557625525,0.0,8
202.0,589.0,1459.0,58999.0,1580642.0,0.037325851263302776,0.0,8
202.1,589.0,1459.0,58999.0,1580642.0,0.037325851263302776,0.0,8
202.2,589.0,1459.0,58999.0,1580642.0,0.037325851263302776,0.0,8
202.3,589.0,1459.0,58999.0,1580642.0,0.037325851263302776,0.0,8
202.4,589.0,1459.0,58999.0,1580642.0,0.037325851263302776,0.0,8
202.5,589.0,1459.0,64839.0,1580642.0,0.04105203304993038,0.0,8
202.6,589.0,1459.0,79439.0,1580642.0,0.05036748751649938,0.0,8
202.7,589.0,1459.0,82559.0,1580642.0,0.052231153203546904,0.0,8
202.8,589.0,1459.0,82559.0,1580642.0,0.052231153203546904,0.0,8
202.9,589.0,1459.0,82559.0,1580642.0,0.052231153203546904,0.0,8
203.0,589.0,1459.0,82559.0,1580642.0,0.052231153203546904,0.0,8
203.1,589.0,1459.0,82559.0,1580642.0,0.052231153203546904,0.0,8
203.2,586.0,1399.0,92992.0,1580642.0,0.05888787487818488,0.0,8
203.3,638.0,1294.0,108487.0,1580642.0,0.06877437946445109,0.0,8
203.4,740.0,1264.0,116295.0,1580642.0,0.07360920770243562,0.0,8
203.5,768.0,1254.0,117320.0,1580642.0,0.07424162412684163,0.0,8
203.6,778.0,1255.0,117850.0,1580642.0,0.07455820836214137,0.0,8
203.7,777.0,1253.0,118955.0,1580642.0,0.07526324789539882,0.0,8
203.8,776.0,1250.0,120273.0,1580642.0,0.07605052718242722,0.0,8
203.9,798.0,1202.0,134726.0,1580642.0,0.08527218905950405,0.0,8
204.0,818.0,1193.0,136810.0,1580642.0,0.08660187447788281,0.0,8
204.1,823.0,1190.0,138406.0,1580642.0,0.08755521115625713,0.0,8
204.2,829.0,1186.0,141616.0,1580642.0,0.08960333504924935,0.0,8
