monotonic_s,running_reqs_sum,queue_reqs_sum,gen_throughput_sum,decode_sum_seq_lens_sum,num_servers_sampled
236.2,1.0,505.0,0.0,0.0,8
236.3,8.0,0.0,0.0,0.0,8
236.4,8.0,0.0,0.0,0.0,8
236.5,26.0,136.0,0.0,0.0,8
236.6,152.0,1044.0,0.0,0.0,8
236.7,152.0,1044.0,0.0,0.0,8
236.8,152.0,1044.0,0.0,0.0,8
236.9,152.0,1044.0,0.0,0.0,8
237.0,223.0,908.0,0.0,0.0,8
237.1,735.0,0.0,0.0,0.0,8
237.2,735.0,0.0,0.0,0.0,8
237.3,735.0,0.0,0.0,0.0,8
237.4,735.0,0.0,0.0,0.0,8
237.5,892.0,0.0,0.0,0.0,8
237.6,2020.0,0.0,0.0,0.0,8
237.7,2020.0,0.0,0.0,0.0,8
237.8,2020.0,0.0,0.0,0.0,8
237.9,2020.0,0.0,0.0,0.0,8
238.0,2020.0,0.0,0.0,0.0,8
238.1,2020.0,0.0,0.0,0.0,8
238.2,2020.0,0.0,0.0,0.0,8
238.3,2020.0,0.0,0.0,0.0,8
238.4,2020.0,0.0,0.0,0.0,8
238.5,2020.0,0.0,0.0,0.0,8
238.6,2020.0,0.0,0.0,0.0,8
238.7,2020.0,0.0,0.0,0.0,8
238.8,2020.0,0.0,0.0,0.0,8
238.9,2020.0,0.0,0.0,0.0,8
239.0,2020.0,0.0,0.0,0.0,8
239.1,2020.0,0.0,0.0,0.0,8
239.2,2020.0,0.0,0.0,0.0,8
239.3,2020.0,0.0,0.0,0.0,8
239.4,2020.0,0.0,0.0,0.0,8
239.5,2020.0,0.0,0.0,0.0,8
239.6,2020.0,0.0,0.0,0.0,8
239.7,2020.0,0.0,0.0,0.0,8
239.8,2157.0,0.0,518.2411605902938,189124.0,8
239.9,3072.0,0.0,4088.9791855257786,1511768.0,8
240.0,3072.0,0.0,4088.9791855257786,1511768.0,8
240.1,3072.0,0.0,4088.9791855257786,1511768.0,8
240.2,3072.0,0.0,4088.9791855257786,1511768.0,8
240.3,3072.0,0.0,4088.9791855257786,1511768.0,8
240.4,3072.0,0.0,4088.9791855257786,1511768.0,8
240.5,3072.0,0.0,4088.9791855257786,1511768.0,8
240.6,3072.0,0.0,4088.9791855257786,1511768.0,8
240.7,3072.0,0.0,4088.9791855257786,1511768.0,8
240.8,3072.0,0.0,4088.9791855257786,1511768.0,8
240.9,3072.0,0.0,4088.9791855257786,1511768.0,8
241.0,3072.0,0.0,4088.9791855257786,1511768.0,8
241.1,3072.0,0.0,4088.9791855257786,1511768.0,8
241.2,3072.0,0.0,4088.9791855257786,1511768.0,8
241.3,3072.0,0.0,4088.9791855257786,1511768.0,8
241.4,3072.0,0.0,4088.9791855257786,1511768.0,8
241.5,3072.0,0.0,4088.9791855257786,1511768.0,8
241.6,3072.0,0.0,4088.9791855257786,1511768.0,8
241.7,3072.0,0.0,4088.9791855257786,1511768.0,8
241.8,3072.0,0.0,4088.9791855257786,1511768.0,8
241.9,3072.0,0.0,4088.9791855257786,1511768.0,8
242.0,3072.0,0.0,4088.9791855257786,1511768.0,8
242.1,3072.0,0.0,4088.9791855257786,1511768.0,8
242.2,3072.0,0.0,22039.7469101689,1557848.0,8
242.3,3072.0,0.0,51882.90789571924,1634648.0,8
242.4,3072.0,0.0,51882.90789571924,1634648.0,8
242.5,3072.0,0.0,51882.90789571924,1634648.0,8
242.6,3072.0,0.0,51882.90789571924,1634648.0,8
242.7,3072.0,0.0,51882.90789571924,1634648.0,8
242.8,3072.0,0.0,51882.90789571924,1634648.0,8
242.9,3072.0,0.0,51882.90789571924,1634648.0,8
243.0,3072.0,0.0,51882.90789571924,1634648.0,8
243.1,3072.0,0.0,51882.90789571924,1634648.0,8
243.2,3072.0,0.0,51882.90789571924,1634648.0,8
243.3,3072.0,0.0,51882.90789571924,1634648.0,8
243.4,3072.0,0.0,51882.90789571924,1634648.0,8
243.5,3072.0,0.0,51882.90789571924,1634648.0,8
243.6,3072.0,0.0,51882.90789571924,1634648.0,8
243.7,3072.0,0.0,51882.90789571924,1634648.0,8
243.8,3072.0,0.0,51882.90789571924,1634648.0,8
243.9,3072.0,0.0,51882.90789571924,1634648.0,8
244.0,3072.0,0.0,51882.90789571924,1634648.0,8
244.1,3072.0,0.0,51882.90789571924,1634648.0,8
244.2,3072.0,0.0,51882.90789571924,1634648.0,8
244.3,3072.0,0.0,51882.90789571924,1634648.0,8
244.4,3072.0,0.0,51882.90789571924,1634648.0,8
244.5,3072.0,0.0,51882.90789571924,1634648.0,8
244.6,3072.0,0.0,51720.75402688608,1650008.0,8
244.7,3072.0,0.0,50501.72549860708,1757528.0,8
244.8,3072.0,0.0,50501.72549860708,1757528.0,8
244.9,3072.0,0.0,50501.72549860708,1757528.0,8
245.0,3072.0,0.0,50501.72549860708,1757528.0,8
245.1,3072.0,0.0,50501.72549860708,1757528.0,8
245.2,3072.0,0.0,50501.72549860708,1757528.0,8
245.3,3072.0,0.0,50501.72549860708,1757528.0,8
245.4,3072.0,0.0,50501.72549860708,1757528.0,8
245.5,3070.0,0.0,50501.72549860708,1757528.0,8
245.6,3064.0,0.0,50501.72549860708,1757528.0,8
245.7,3065.0,0.0,50501.72549860708,1757528.0,8
245.8,3065.0,0.0,50501.72549860708,1757528.0,8
245.9,3065.0,0.0,50501.72549860708,1757528.0,8
246.0,3065.0,0.0,50501.72549860708,1757528.0,8
246.1,3065.0,0.0,50501.72549860708,1757528.0,8
246.2,3065.0,0.0,50501.72549860708,1757528.0,8
246.3,3065.0,0.0,50501.72549860708,1757528.0,8
246.4,3065.0,0.0,50501.72549860708,1757528.0,8
246.5,3065.0,0.0,50501.72549860708,1757528.0,8
246.6,3063.0,0.0,50501.72549860708,1757528.0,8
246.7,3062.0,0.0,50501.72549860708,1757528.0,8
246.8,3062.0,0.0,50501.72549860708,1757528.0,8
246.9,3063.0,0.0,50501.72549860708,1757528.0,8
247.0,3064.0,0.0,50501.72549860708,1757528.0,8
247.1,3064.0,0.0,50501.72549860708,1757528.0,8
247.2,3062.0,0.0,50501.72549860708,1757528.0,8
247.3,3059.0,0.0,50501.72549860708,1757528.0,8
247.4,3060.0,0.0,48960.075652414125,1792835.0,8
247.5,3062.0,0.0,47819.32992232303,1813121.0,8
247.6,3068.0,0.0,44759.67979544727,1871080.0,8
247.7,3072.0,0.0,42580.555002650915,1910796.0,8
247.8,3069.0,0.0,42580.555002650915,1910796.0,8
247.9,3066.0,0.0,42580.555002650915,1910796.0,8
248.0,3064.0,0.0,42580.555002650915,1910796.0,8
248.1,3064.0,0.0,42580.555002650915,1910796.0,8
248.2,3063.0,0.0,42580.555002650915,1910796.0,8
248.3,3063.0,0.0,42580.555002650915,1910796.0,8
248.4,3062.0,0.0,42580.555002650915,1910796.0,8
248.5,3063.0,0.0,42580.555002650915,1910796.0,8
248.6,3063.0,0.0,42580.555002650915,1910796.0,8
248.7,3063.0,0.0,42580.555002650915,1910796.0,8
248.8,3064.0,0.0,42580.555002650915,1910796.0,8
248.9,3064.0,0.0,42580.555002650915,1910796.0,8
249.0,3065.0,0.0,42580.555002650915,1910796.0,8
249.1,3066.0,0.0,42580.555002650915,1910796.0,8
249.2,3069.0,0.0,42580.555002650915,1910796.0,8
249.3,3070.0,0.0,42580.555002650915,1910796.0,8
249.4,3072.0,0.0,42580.555002650915,1910796.0,8
249.5,3070.0,0.0,42580.555002650915,1910796.0,8
249.6,3060.0,0.0,42580.555002650915,1910796.0,8
249.7,3058.0,0.0,42580.555002650915,1910796.0,8
249.8,3057.0,0.0,42580.555002650915,1910796.0,8
249.9,3057.0,0.0,42580.555002650915,1910796.0,8
250.0,3063.0,0.0,42580.555002650915,1910796.0,8
250.1,3071.0,0.0,42580.555002650915,1910796.0,8
250.2,3073.0,0.0,42580.555002650915,1910796.0,8
250.3,3071.0,0.0,42580.555002650915,1910796.0,8
250.4,3066.0,0.0,42580.555002650915,1910796.0,8
250.5,3067.0,0.0,42580.555002650915,1910796.0,8
250.6,3071.0,0.0,42580.555002650915,1910796.0,8
250.7,3071.0,0.0,42580.555002650915,1910796.0,8
250.8,3070.0,0.0,41693.397028246065,1935592.0,8
250.9,3074.0,0.0,39795.960565760935,1986755.0,8
251.0,3072.0,0.0,38212.82729280759,2038506.0,8
251.1,3073.0,0.0,36730.55951746092,2089726.0,8
251.2,3072.0,0.0,35922.20539653422,2116087.0,8
251.3,3074.0,0.0,35922.20539653422,2116087.0,8
251.4,3074.0,0.0,35922.20539653422,2116087.0,8
251.5,3078.0,0.0,35922.20539653422,2116087.0,8
251.6,3074.0,0.0,35922.20539653422,2116087.0,8
251.7,3082.0,0.0,35922.20539653422,2116087.0,8
251.8,3082.0,0.0,35922.20539653422,2116087.0,8
251.9,3079.0,0.0,35922.20539653422,2116087.0,8
252.0,3070.0,0.0,35922.20539653422,2116087.0,8
252.1,3058.0,0.0,35922.20539653422,2116087.0,8
252.2,3062.0,0.0,35922.20539653422,2116087.0,8
252.3,3058.0,0.0,35922.20539653422,2116087.0,8
252.4,3064.0,0.0,35922.20539653422,2116087.0,8
252.5,3064.0,0.0,35922.20539653422,2116087.0,8
252.6,3064.0,0.0,35922.20539653422,2116087.0,8
252.7,3063.0,0.0,35922.20539653422,2116087.0,8
252.8,3065.0,0.0,35922.20539653422,2116087.0,8
252.9,3066.0,0.0,35922.20539653422,2116087.0,8
253.0,3066.0,0.0,35922.20539653422,2116087.0,8
253.1,3061.0,0.0,35922.20539653422,2116087.0,8
253.2,3057.0,0.0,35922.20539653422,2116087.0,8
253.3,3051.0,0.0,35922.20539653422,2116087.0,8
253.4,3047.0,0.0,35922.20539653422,2116087.0,8
253.5,3043.0,0.0,35922.20539653422,2116087.0,8
253.6,3042.0,0.0,35922.20539653422,2116087.0,8
253.7,3034.0,0.0,35922.20539653422,2116087.0,8
253.8,3046.0,0.0,35922.20539653422,2116087.0,8
253.9,3053.0,0.0,35922.20539653422,2116087.0,8
254.0,3053.0,0.0,35922.20539653422,2116087.0,8
254.1,3051.0,0.0,35922.20539653422,2116087.0,8
254.2,3056.0,0.0,35922.20539653422,2116087.0,8
254.3,3060.0,0.0,35922.20539653422,2116087.0,8
254.4,3058.0,0.0,35922.20539653422,2116087.0,8
254.5,3051.0,0.0,35922.20539653422,2116087.0,8
254.6,3047.0,0.0,35922.20539653422,2116087.0,8
254.7,3043.0,0.0,35922.20539653422,2116087.0,8
254.8,3041.0,0.0,35922.20539653422,2116087.0,8
254.9,3039.0,0.0,35922.20539653422,2116087.0,8
255.0,3036.0,0.0,34946.66177638357,2140435.0,8
255.1,3030.0,0.0,34043.16653832419,2163065.0,8
255.2,3024.0,0.0,31498.468794744374,2233006.0,8
255.3,3029.0,0.0,29797.978895862616,2282593.0,8
255.4,3031.0,0.0,29797.978895862616,2282593.0,8
255.5,3028.0,0.0,28957.65561573444,2306960.0,8
255.6,3026.0,0.0,28957.65561573444,2306960.0,8
255.7,3023.0,0.0,28957.65561573444,2306960.0,8
255.8,3028.0,0.0,28957.65561573444,2306960.0,8
255.9,3023.0,0.0,28957.65561573444,2306960.0,8
256.0,3026.0,0.0,28957.65561573444,2306960.0,8
256.1,3032.0,0.0,28957.65561573444,2306960.0,8
256.2,3037.0,0.0,28957.65561573444,2306960.0,8
256.3,3029.0,0.0,28957.65561573444,2306960.0,8
256.4,3018.0,1.0,28957.65561573444,2306960.0,8
256.5,3026.0,1.0,28957.65561573444,2306960.0,8
256.6,3036.0,0.0,28957.65561573444,2306960.0,8
256.7,3032.0,2.0,28957.65561573444,2306960.0,8
256.8,3017.0,0.0,28957.65561573444,2306960.0,8
256.9,3016.0,2.0,28957.65561573444,2306960.0,8
257.0,3024.0,1.0,28957.65561573444,2306960.0,8
257.1,3028.0,2.0,28957.65561573444,2306960.0,8
257.2,3012.0,10.0,28957.65561573444,2306960.0,8
257.3,2999.0,20.0,28957.65561573444,2306960.0,8
257.4,2990.0,27.0,28957.65561573444,2306960.0,8
257.5,2987.0,26.0,28957.65561573444,2306960.0,8
257.6,2979.0,25.0,28957.65561573444,2306960.0,8
257.7,2978.0,33.0,28957.65561573444,2306960.0,8
257.8,2973.0,36.0,28957.65561573444,2306960.0,8
257.9,2970.0,43.0,28957.65561573444,2306960.0,8
258.0,2971.0,43.0,28957.65561573444,2306960.0,8
258.1,2964.0,51.0,28957.65561573444,2306960.0,8
258.2,2959.0,58.0,28957.65561573444,2306960.0,8
258.3,2950.0,63.0,28957.65561573444,2306960.0,8
258.4,2940.0,74.0,28957.65561573444,2306960.0,8
258.5,2934.0,78.0,28957.65561573444,2306960.0,8
258.6,2925.0,84.0,28957.65561573444,2306960.0,8
258.7,2922.0,87.0,28957.65561573444,2306960.0,8
258.8,2917.0,93.0,28957.65561573444,2306960.0,8
258.9,2913.0,99.0,28957.65561573444,2306960.0,8
259.0,2906.0,102.0,28957.65561573444,2306960.0,8
259.1,2907.0,104.0,28957.65561573444,2306960.0,8
259.2,2903.0,106.0,28957.65561573444,2306960.0,8
259.3,2897.0,113.0,28957.65561573444,2306960.0,8
259.4,2893.0,121.0,28957.65561573444,2306960.0,8
259.5,2888.0,132.0,28957.65561573444,2306960.0,8
259.6,2875.0,135.0,28527.424781548878,2325943.0,8
259.7,2862.0,145.0,28527.424781548878,2325943.0,8
259.8,2854.0,147.0,28203.12289143027,2337884.0,8
259.9,2849.0,150.0,26415.94024880453,2394513.0,8
260.0,2849.0,153.0,25781.535226142776,2417073.0,8
260.1,2842.0,149.0,25781.535226142776,2417073.0,8
260.2,2840.0,150.0,25781.535226142776,2417073.0,8
260.3,2839.0,155.0,25781.535226142776,2417073.0,8
260.4,2836.0,156.0,25781.535226142776,2417073.0,8
