monotonic_s,num_running_reqs_sum,num_queue_reqs_sum,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,pending_prealloc_token_usage_mean,num_servers_sampled
204.0,0.0,675.0,25420.0,587733.0,0.0162190994890537,0.0,8
204.1,0.0,1800.0,67799.0,1580642.0,0.04291369169092702,0.0,8
204.2,0.0,1800.0,67799.0,1580642.0,0.04291369169092702,0.0,8
204.3,0.0,1800.0,67799.0,1580642.0,0.04291369169092702,0.0,8
204.4,0.0,1800.0,67799.0,1580642.0,0.04291369169092702,0.0,8
204.5,1.0,1666.0,69455.0,1580642.0,0.04397029392357348,0.0,8
204.6,8.0,730.0,79973.0,1580642.0,0.05061549293824658,0.0,8
204.7,8.0,730.0,79973.0,1580642.0,0.05061549293824658,0.0,8
204.8,8.0,730.0,79973.0,1580642.0,0.05061549293824658,0.0,8
204.9,8.0,730.0,79973.0,1580642.0,0.05061549293824658,0.0,8
205.0,37.0,639.0,84416.0,1580642.0,0.05345032610228535,0.0,8
205.1,240.0,0.0,117400.0,1580642.0,0.07430296888135887,0.0,8
205.2,240.0,0.0,117400.0,1580642.0,0.07430296888135887,0.0,8
205.3,240.0,0.0,117400.0,1580642.0,0.07430296888135887,0.0,8
205.4,777.0,0.0,113963.0,1580642.0,0.07211000881275631,0.0,8
205.5,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
205.6,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
205.7,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
205.8,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
205.9,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
206.0,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
206.1,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
206.2,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
206.3,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
206.4,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
206.5,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
206.6,1310.0,0.0,111083.0,1580642.0,0.07029682864479822,0.0,8
206.7,1402.0,0.0,121323.0,1580642.0,0.07683040766792609,0.0,8
206.8,1954.0,0.0,182763.0,1580642.0,0.11603188180669317,0.0,8
206.9,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.0,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.1,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.2,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.3,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.4,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.5,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.6,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.7,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.8,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
207.9,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
208.0,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
208.1,2048.0,0.0,193003.0,1580642.0,0.12214852816418248,0.0,8
208.2,2048.0,0.0,233963.0,1580642.0,0.14828284425669386,0.0,8
208.3,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
208.4,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
208.5,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
208.6,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
208.7,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
208.8,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
208.9,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
209.0,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
209.1,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
209.2,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
209.3,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
209.4,2048.0,0.0,274923.0,1580642.0,0.17400022768356674,0.0,8
209.5,2038.0,0.0,320928.0,1580642.0,0.20335347992565625,0.0,8
209.6,2034.0,0.0,347304.0,1580642.0,0.21982950113369026,0.0,8
209.7,2034.0,0.0,351904.0,1580642.0,0.22276450733548597,0.0,8
209.8,2032.0,0.0,362895.0,1580642.0,0.22969773951783032,0.0,8
209.9,2038.0,0.0,364849.0,1580642.0,0.23092363247548509,0.0,8
210.0,2038.0,0.0,364849.0,1580642.0,0.23092363247548509,0.0,8
210.1,2031.0,0.0,372803.0,1580642.0,0.23599864102528573,0.0,8
210.2,2036.0,0.0,385113.0,1580642.0,0.2438529728392217,0.0,8
210.3,2033.0,0.0,390405.0,1580642.0,0.2471224634849667,0.0,8
210.4,2037.0,0.0,400426.0,1580642.0,0.25351631069109604,0.0,8
210.5,2038.0,0.0,402394.0,1580642.0,0.254691853662926,0.0,8
210.6,2038.0,0.0,402394.0,1580642.0,0.254691853662926,0.0,8
210.7,2038.0,0.0,402394.0,1580642.0,0.254691853662926,0.0,8
210.8,2038.0,0.0,402394.0,1580642.0,0.254691853662926,0.0,8
210.9,2040.0,0.0,410584.0,1580642.0,0.25991744079177537,0.0,8
211.0,2045.0,0.0,432879.0,1580642.0,0.27414265019808737,0.0,8
211.1,2045.0,0.0,441068.0,1580642.0,0.2791984239670977,0.0,8
211.2,2042.0,0.0,449006.0,1580642.0,0.2841927035480257,0.0,8
211.3,2042.0,0.0,452677.0,1580642.0,0.286534966106024,0.0,8
211.4,2041.0,0.0,455185.0,1580642.0,0.28813518253082915,0.0,8
211.5,2039.0,0.0,463322.0,1580642.0,0.2933269532838752,0.0,8
211.6,2038.0,0.0,471280.0,1580642.0,0.2983390018392501,0.0,8
211.7,2033.0,0.0,475152.0,1580642.0,0.30075682479903665,0.0,8
211.8,2029.0,0.0,481050.0,1580642.0,0.30452001318559996,0.0,8
211.9,2031.0,0.0,492970.0,1580642.0,0.31198503703904046,0.0,8
212.0,2041.0,0.0,502342.0,1580642.0,0.31795436983614506,0.0,8
212.1,2043.0,0.0,502342.0,1580642.0,0.3179439465195041,0.0,8
212.2,2041.0,0.0,504162.0,1580642.0,0.3191051881036928,0.0,8
212.3,2037.0,0.0,513959.0,1580642.0,0.3253561132686912,0.0,8
212.4,2041.0,0.0,524443.0,1580642.0,0.33196064506569106,0.0,8
212.5,2042.0,0.0,527704.0,1580642.0,0.33400104104109185,0.0,8
212.6,2039.0,0.0,535463.0,1580642.0,0.33895163084972935,0.0,8
212.7,2039.0,0.0,540835.0,1580642.0,0.3423792076575656,0.0,8
212.8,2040.0,0.0,543672.0,1580642.0,0.34418934083028174,0.0,8
212.9,2041.0,0.0,548645.0,1580642.0,0.34736233775235353,0.0,8
213.0,2039.0,0.0,553057.0,1580642.0,0.3501773915267715,0.0,8
213.1,2033.0,0.0,563944.0,1580642.0,0.3569362472852541,0.0,8
213.2,2032.0,0.0,566758.0,1580642.0,0.3587317054269613,0.0,8
213.3,2032.0,0.0,569573.0,1580642.0,0.360527801613495,0.0,8
213.4,2033.0,0.0,572388.0,1580642.0,0.3623238978000287,0.0,8
213.5,2039.0,0.0,586946.0,1580642.0,0.37150836193355663,0.0,8
213.6,2041.0,0.0,590813.0,1580642.0,0.37397568127754444,0.0,8
213.7,2040.0,0.0,594138.0,1580642.0,0.37609718032558154,0.0,8
213.8,2035.0,0.0,603346.0,1580642.0,0.3819722970877848,0.0,8
213.9,2037.0,0.0,610258.0,1580642.0,0.38626788787750677,0.0,8
