monotonic_s,running_reqs_sum,queue_reqs_sum,gen_throughput_sum,decode_sum_seq_lens_sum,num_servers_sampled
199.7,8.0,537.0,0.0,0.0,8
199.8,8.0,537.0,0.0,0.0,8
199.9,8.0,537.0,0.0,0.0,8
200.0,8.0,537.0,0.0,0.0,8
200.1,8.0,537.0,0.0,0.0,8
200.2,232.0,0.0,0.0,0.0,8
200.3,232.0,0.0,0.0,0.0,8
200.4,232.0,0.0,0.0,0.0,8
200.5,1247.0,0.0,0.0,0.0,8
200.6,1247.0,0.0,0.0,0.0,8
200.7,1247.0,0.0,0.0,0.0,8
200.8,1247.0,0.0,0.0,0.0,8
200.9,1247.0,0.0,0.0,0.0,8
201.0,1247.0,0.0,0.0,0.0,8
201.1,1247.0,0.0,0.0,0.0,8
201.2,1247.0,0.0,0.0,0.0,8
201.3,1247.0,0.0,0.0,0.0,8
201.4,1247.0,0.0,0.0,0.0,8
201.5,1247.0,0.0,0.0,0.0,8
201.6,1247.0,0.0,0.0,0.0,8
201.7,1247.0,0.0,0.0,0.0,8
201.8,1784.0,0.0,2520.437709145857,583240.0,8
201.9,1784.0,0.0,2520.437709145857,583240.0,8
202.0,1784.0,0.0,2520.437709145857,583240.0,8
202.1,1781.0,0.0,2520.437709145857,583240.0,8
202.2,1711.0,0.0,2520.437709145857,583240.0,8
202.3,1629.0,0.0,2520.437709145857,583240.0,8
202.4,1600.0,0.0,2520.437709145857,583240.0,8
202.5,1476.0,0.0,2520.437709145857,583240.0,8
202.6,1480.0,0.0,2520.437709145857,583240.0,8
202.7,1462.0,14.0,2520.437709145857,583240.0,8
202.8,1439.0,42.0,2520.437709145857,583240.0,8
202.9,1446.0,62.0,2520.437709145857,583240.0,8
203.0,1459.0,123.0,2520.437709145857,583240.0,8
203.1,1459.0,123.0,2520.437709145857,583240.0,8
203.2,1472.0,133.0,2520.437709145857,583240.0,8
203.3,1473.0,133.0,2520.437709145857,583240.0,8
