monotonic_s,num_running_reqs_sum,num_queue_reqs_sum,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,pending_prealloc_token_usage_mean,num_servers_sampled
354.1,0.0,910.0,59310.0,1384731.0,0.03749773631976727,0.0,8
354.2,0.0,1040.0,67793.0,1580642.0,0.042910270582774454,0.0,8
354.3,0.0,1040.0,67793.0,1580642.0,0.042910270582774454,0.0,8
354.4,0.0,1040.0,67793.0,1580642.0,0.042910270582774454,0.0,8
354.5,0.0,1040.0,67793.0,1580642.0,0.042910270582774454,0.0,8
354.6,5.0,416.0,76217.0,1580642.0,0.04828516020101947,0.0,8
354.7,8.0,38.0,81012.0,1580642.0,0.05128436606072832,0.0,8
354.8,8.0,38.0,81012.0,1580642.0,0.05128436606072832,0.0,8
354.9,8.0,38.0,81012.0,1580642.0,0.05128436606072832,0.0,8
355.0,8.0,38.0,81012.0,1580642.0,0.05128436606072832,0.0,8
355.1,92.0,22.0,76998.0,1580642.0,0.04872325412724833,0.0,8
355.2,980.0,0.0,71703.0,1580642.0,0.04540221644473742,0.0,8
355.3,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
355.4,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
355.5,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
355.6,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
355.7,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
355.8,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
355.9,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
356.0,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
356.1,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
356.2,1234.0,0.0,72023.0,1580642.0,0.045599876216309565,0.0,8
356.3,1275.0,0.0,116823.0,1580642.0,0.07392370152646982,0.0,8
356.4,1280.0,0.0,123223.0,1580642.0,0.07800718841592472,0.0,8
356.5,1280.0,0.0,123223.0,1580642.0,0.07800718841592472,0.0,8
356.6,1280.0,0.0,123223.0,1580642.0,0.07800718841592472,0.0,8
356.7,1280.0,0.0,123223.0,1580642.0,0.07800718841592472,0.0,8
356.8,1280.0,0.0,123223.0,1580642.0,0.07800718841592472,0.0,8
356.9,1280.0,0.0,123223.0,1580642.0,0.07800718841592472,0.0,8
357.0,1280.0,0.0,123223.0,1580642.0,0.07800718841592472,0.0,8
357.1,867.0,0.0,87259.0,1580642.0,0.05506054427649406,0.0,8
357.2,180.0,0.0,29337.0,1580642.0,0.018598330784752433,0.0,8
357.3,175.0,1.0,52197.0,1580642.0,0.03318403551802418,0.0,8
357.4,168.0,65.0,81344.0,1580642.0,0.05149595264663502,0.0,8
357.5,191.0,375.0,129541.0,1580642.0,0.08224779914836285,0.0,8
357.6,191.0,375.0,129541.0,1580642.0,0.08224779914836285,0.0,8
357.7,195.0,438.0,137732.0,1580642.0,0.08714051890560845,0.0,8
357.8,197.0,460.0,146319.0,1580642.0,0.09261940983056927,0.0,8
357.9,197.0,460.0,146319.0,1580642.0,0.09261940983056927,0.0,8
358.0,214.0,536.0,197343.0,1580642.0,0.1251750090567485,0.0,8
358.1,214.0,536.0,197343.0,1580642.0,0.1251750090567485,0.0,8
358.2,223.0,574.0,206291.0,1580642.0,0.13051990667460148,0.0,8
358.3,238.0,635.0,214452.0,1580642.0,0.13572699050348294,0.0,8
358.4,238.0,635.0,214452.0,1580642.0,0.13572699050348294,0.0,8
358.5,328.0,705.0,267309.0,1580642.0,0.1694521258965951,0.0,8
358.6,328.0,705.0,267309.0,1580642.0,0.1694521258965951,0.0,8
358.7,343.0,689.0,276040.0,1580642.0,0.17466740317659893,0.0,8
358.8,343.0,689.0,276040.0,1580642.0,0.17466740317659893,0.0,8
358.9,359.0,673.0,283941.0,1580642.0,0.1797085953505963,0.0,8
359.0,439.0,593.0,329134.0,1580642.0,0.20854375519358626,0.0,8
359.1,455.0,577.0,337563.0,1580642.0,0.21392183503596365,0.0,8
359.2,455.0,577.0,337563.0,1580642.0,0.21392183503596365,0.0,8
359.3,472.0,561.0,346620.0,1580642.0,0.21933184148711413,0.0,8
359.4,488.0,545.0,355559.0,1580642.0,0.22503532419099495,0.0,8
359.5,552.0,481.0,391701.0,1580642.0,0.2480955403095386,0.0,8
359.6,585.0,449.0,409577.0,1580642.0,0.2595012296276473,0.0,8
359.7,585.0,449.0,409577.0,1580642.0,0.2595012296276473,0.0,8
359.8,601.0,433.0,418795.0,1580642.0,0.26500740600687933,0.0,8
359.9,617.0,417.0,428675.0,1580642.0,0.27131128889247536,0.0,8
360.0,649.0,385.0,446564.0,1580642.0,0.2827252727933283,0.0,8
360.1,713.0,321.0,482383.0,1580642.0,0.30557940043291976,0.0,8
360.2,713.0,321.0,482383.0,1580642.0,0.30557940043291976,0.0,8
360.3,729.0,305.0,491059.0,1580642.0,0.3107618246319019,0.0,8
360.4,745.0,289.0,500491.0,1580642.0,0.31677986343523606,0.0,8
360.5,761.0,273.0,510158.0,1580642.0,0.3229478427727924,0.0,8
360.6,841.0,194.0,554426.0,1580642.0,0.3511928111512909,0.0,8
360.7,841.0,194.0,554426.0,1580642.0,0.3511928111512909,0.0,8
360.8,857.0,177.0,564238.0,1580642.0,0.35705380080555704,0.0,8
360.9,873.0,161.0,570923.0,1580642.0,0.36131913047055797,0.0,8
361.0,873.0,161.0,570923.0,1580642.0,0.36131913047055797,0.0,8
361.1,969.0,65.0,620430.0,1580642.0,0.392906815694971,0.0,8
361.2,969.0,65.0,620430.0,1580642.0,0.392906815694971,0.0,8
361.3,985.0,49.0,628180.0,1580642.0,0.3975361134752974,0.0,8
361.4,1001.0,45.0,629657.0,1580642.0,0.3984785056840044,0.0,8
361.5,1001.0,45.0,629657.0,1580642.0,0.3984785056840044,0.0,8
361.6,1097.0,12.0,639535.0,1580642.0,0.4047811124799475,0.0,8
361.7,1130.0,4.0,643246.0,1580642.0,0.40714889683100497,0.0,8
361.8,1147.0,4.0,642534.0,1580642.0,0.406694608914553,0.0,8
361.9,1213.0,0.0,642761.0,1580642.0,0.4068449824771289,0.0,8
362.0,1250.0,0.0,643575.0,1580642.0,0.40737852016194015,0.0,8
362.1,1257.0,0.0,644759.0,1580642.0,0.40813396523648937,0.0,8
362.2,1264.0,0.0,654105.0,1580642.0,0.4140971321847465,0.0,8
362.3,1257.0,0.0,659885.0,1580642.0,0.41769969037678756,0.0,8
362.4,1255.0,0.0,661605.0,1580642.0,0.4187971274783286,0.0,8
362.5,1252.0,0.0,665087.0,1580642.0,0.42101879956412264,0.0,8
362.6,1253.0,0.0,667718.0,1580642.0,0.42269749550258456,0.0,8
362.7,1253.0,0.0,668036.0,1580642.0,0.4228874460437643,0.0,8
362.8,1252.0,0.0,674846.0,1580642.0,0.427232531312075,0.0,8
362.9,1248.0,0.0,677035.0,1580642.0,0.4286392683091491,0.0,8
363.0,1242.0,0.0,679020.0,1580642.0,0.4298714636337365,0.0,8
363.1,1236.0,0.0,682928.0,1580642.0,0.4323649428156099,0.0,8
363.2,1233.0,0.0,688956.0,1580642.0,0.43617154171532474,0.0,8
363.3,1240.0,0.0,689629.0,1580642.0,0.4365948384714497,0.0,8
