monotonic_s,num_running_reqs_sum,num_queue_reqs_sum,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,pending_prealloc_token_usage_mean,num_servers_sampled
200.0,0.0,1296.0,67839.0,1580642.0,0.04293892847142172,0.0,8
200.1,0.0,1296.0,67839.0,1580642.0,0.04293892847142172,0.0,8
200.2,0.0,1296.0,67839.0,1580642.0,0.04293892847142172,0.0,8
200.3,0.0,1296.0,67839.0,1580642.0,0.04293892847142172,0.0,8
200.4,0.0,1296.0,67839.0,1580642.0,0.04293892847142172,0.0,8
200.5,8.0,291.0,79922.0,1580642.0,0.050588123594336086,0.0,8
200.6,8.0,291.0,79922.0,1580642.0,0.050588123594336086,0.0,8
200.7,8.0,291.0,79922.0,1580642.0,0.050588123594336086,0.0,8
200.8,8.0,291.0,79922.0,1580642.0,0.050588123594336086,0.0,8
200.9,8.0,291.0,79922.0,1580642.0,0.050588123594336086,0.0,8
201.0,204.0,36.0,91098.0,1580642.0,0.057718912575046716,0.0,8
201.1,232.0,0.0,92590.0,1580642.0,0.05861012706385277,0.0,8
201.2,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
201.3,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
201.4,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
201.5,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
201.6,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
201.7,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
201.8,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
201.9,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
202.0,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
202.1,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
202.2,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
202.3,1239.0,0.0,91004.0,1580642.0,0.0576055168635729,0.0,8
202.4,1536.0,0.0,152444.0,1580642.0,0.09649429150311109,0.0,8
202.5,1536.0,0.0,152444.0,1580642.0,0.09649429150311109,0.0,8
202.6,1536.0,0.0,152444.0,1580642.0,0.09649429150311109,0.0,8
202.7,1536.0,0.0,152444.0,1580642.0,0.09649429150311109,0.0,8
202.8,1536.0,0.0,152444.0,1580642.0,0.09649429150311109,0.0,8
202.9,1536.0,0.0,152444.0,1580642.0,0.09649429150311109,0.0,8
203.0,1445.0,0.0,145672.0,1580642.0,0.09217345193820663,0.0,8
203.1,1345.0,0.0,138652.0,1580642.0,0.08769437725633578,0.0,8
203.2,820.0,0.0,108468.0,1580642.0,0.06843563221394408,0.0,8
203.3,681.0,12.0,110720.0,1580642.0,0.07020149509465141,0.0,8
203.4,562.0,65.0,131099.0,1580642.0,0.08281545347558948,0.0,8
203.5,573.0,176.0,149942.0,1580642.0,0.0948381321409018,0.0,8
203.6,573.0,176.0,149942.0,1580642.0,0.0948381321409018,0.0,8
203.7,573.0,176.0,149942.0,1580642.0,0.0948381321409018,0.0,8
203.8,573.0,176.0,149942.0,1580642.0,0.0948381321409018,0.0,8
203.9,564.0,228.0,223012.0,1580642.0,0.14111711606446414,0.0,8
204.0,569.0,261.0,240843.0,1580642.0,0.15249409336538142,0.0,8
204.1,569.0,261.0,240843.0,1580642.0,0.15249409336538142,0.0,8
204.2,569.0,261.0,240843.0,1580642.0,0.15249409336538142,0.0,8
204.3,569.0,261.0,240843.0,1580642.0,0.15249409336538142,0.0,8
204.4,644.0,598.0,285581.0,1580642.0,0.1806500635262388,0.0,8
204.5,674.0,638.0,305075.0,1580642.0,0.19308810937358786,0.0,8
204.6,689.0,648.0,314188.0,1580642.0,0.19890261187727576,0.0,8
204.7,689.0,648.0,314188.0,1580642.0,0.19890261187727576,0.0,8
204.8,689.0,648.0,314188.0,1580642.0,0.19890261187727576,0.0,8
204.9,754.0,584.0,349521.0,1580642.0,0.22106249351046683,0.0,8
205.0,802.0,536.0,376181.0,1580642.0,0.23807276858435245,0.0,8
205.1,818.0,520.0,385878.0,1580642.0,0.2442598892667031,0.0,8
205.2,818.0,520.0,385878.0,1580642.0,0.2442598892667031,0.0,8
205.3,818.0,520.0,385878.0,1580642.0,0.2442598892667031,0.0,8
205.4,866.0,472.0,414520.0,1580642.0,0.2621240253652838,0.0,8
205.5,930.0,408.0,451822.0,1580642.0,0.2859243734825411,0.0,8
205.6,946.0,392.0,460601.0,1580642.0,0.2915257690141856,0.0,8
205.7,946.0,392.0,460601.0,1580642.0,0.2915257690141856,0.0,8
205.8,946.0,392.0,460601.0,1580642.0,0.2915257690141856,0.0,8
205.9,978.0,360.0,477694.0,1580642.0,0.30243186923316256,0.0,8
206.0,1058.0,278.0,522867.0,1580642.0,0.3308575306899763,0.0,8
206.1,1074.0,262.0,532213.0,1580642.0,0.3368206976382334,0.0,8
206.2,1074.0,262.0,532213.0,1580642.0,0.3368206976382334,0.0,8
206.3,1074.0,262.0,532213.0,1580642.0,0.3368206976382334,0.0,8
206.4,1106.0,230.0,549819.0,1580642.0,0.34805411485319326,0.0,8
206.5,1170.0,167.0,587966.0,1580642.0,0.3720026143265459,0.0,8
206.6,1202.0,136.0,607141.0,1580642.0,0.3842371238742487,0.0,8
206.7,1202.0,136.0,607141.0,1580642.0,0.3842371238742487,0.0,8
206.8,1202.0,136.0,607141.0,1580642.0,0.3842371238742487,0.0,8
206.9,1218.0,128.0,612105.0,1580642.0,0.38740437839288216,0.0,8
207.0,1282.0,66.0,646939.0,1580642.0,0.4093614278944855,0.0,8
207.1,1332.0,27.0,669006.0,1580642.0,0.4234411630803607,0.0,8
207.2,1348.0,27.0,668682.0,1580642.0,0.42323443655658205,0.0,8
207.3,1348.0,27.0,668682.0,1580642.0,0.42323443655658205,0.0,8
207.4,1363.0,27.0,667326.0,1580642.0,0.4223692477718788,0.0,8
207.5,1441.0,10.0,673071.0,1580642.0,0.42615044896897675,0.0,8
207.6,1473.0,3.0,680760.0,1580642.0,0.4310563756397609,0.0,8
207.7,1492.0,3.0,694077.0,1580642.0,0.4393526511807822,0.0,8
207.8,1507.0,3.0,693749.0,1580642.0,0.43914337247769764,0.0,8
207.9,1494.0,3.0,706566.0,1580642.0,0.4473211930186576,0.0,8
208.0,1515.0,0.0,719243.0,1580642.0,0.45526408657958223,0.0,8
208.1,1539.0,0.0,729193.0,1580642.0,0.46161263260303165,0.0,8
208.2,1542.0,0.0,735302.0,1580642.0,0.46550263096050093,0.0,8
208.3,1567.0,0.0,738019.0,1580642.0,0.4672361987540398,0.0,8
208.4,1585.0,0.0,742527.0,1580642.0,0.4701125048317996,0.0,8
208.5,1558.0,0.0,756870.0,1580642.0,0.47914936601099395,0.0,8
208.6,1537.0,0.0,773606.0,1580642.0,0.4897929126940616,0.0,8
208.7,1539.0,0.0,773473.0,1580642.0,0.48970805273214013,0.0,8
208.8,1538.0,0.0,778237.0,1580642.0,0.4927476982854781,0.0,8
208.9,1533.0,0.0,784614.0,1580642.0,0.4966586946154069,0.0,8
209.0,1499.0,0.0,794812.0,1580642.0,0.5031654757558227,0.0,8
209.1,1521.0,0.0,801036.0,1580642.0,0.5071043381877983,0.0,8
209.2,1526.0,0.0,803483.0,1580642.0,0.5086579385389496,0.0,8
209.3,1519.0,0.0,809280.0,1580642.0,0.5122993154404327,0.0,8
209.4,1517.0,0.0,812530.0,1580642.0,0.5143652657872452,0.0,8
209.5,1513.0,0.0,814574.0,1580642.0,0.5156694294125648,0.0,8
209.6,1506.0,0.0,822479.0,1580642.0,0.5207027504492272,0.0,8
209.7,1500.0,0.0,827476.0,1580642.0,0.5238668750952409,0.0,8
209.8,1498.0,0.0,831870.0,1580642.0,0.5266150294770465,0.0,8
209.9,1493.0,0.0,837571.0,1580642.0,0.5302397381834764,0.0,8
210.0,1480.0,0.0,848035.0,1580642.0,0.5368236101643047,0.0,8
