monotonic_s,num_running_reqs_sum,num_queue_reqs_sum,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,pending_prealloc_token_usage_mean,num_servers_sampled
203.1,0.0,162.0,8465.0,195911.0,0.00540104945613059,0.0,8
203.2,0.0,1291.0,67829.0,1580642.0,0.04293254802315695,0.0,8
203.3,0.0,1291.0,67829.0,1580642.0,0.04293254802315695,0.0,8
203.4,0.0,1291.0,67829.0,1580642.0,0.04293254802315695,0.0,8
203.5,0.0,1291.0,67829.0,1580642.0,0.04293254802315695,0.0,8
203.6,1.0,1155.0,69534.0,1580642.0,0.044020414452300795,0.0,8
203.7,8.0,269.0,81360.0,1580642.0,0.051497244542200955,0.0,8
203.8,8.0,269.0,81360.0,1580642.0,0.051497244542200955,0.0,8
203.9,8.0,269.0,81360.0,1580642.0,0.051497244542200955,0.0,8
204.0,8.0,269.0,81360.0,1580642.0,0.051497244542200955,0.0,8
204.1,8.0,269.0,81360.0,1580642.0,0.051497244542200955,0.0,8
204.2,211.0,1040.0,136298.0,1580642.0,0.08655015121921245,0.0,8
204.3,240.0,1156.0,144136.0,1580642.0,0.0912320139291735,0.0,8
204.4,240.0,1156.0,144136.0,1580642.0,0.0912320139291735,0.0,8
204.5,240.0,1156.0,144136.0,1580642.0,0.0912320139291735,0.0,8
204.6,240.0,1156.0,144136.0,1580642.0,0.0912320139291735,0.0,8
204.7,1060.0,778.0,186624.0,1580642.0,0.11834126251654228,0.0,8
204.8,1334.0,606.0,201822.0,1580642.0,0.1277102590437994,0.0,8
204.9,1334.0,606.0,201822.0,1580642.0,0.1277102590437994,0.0,8
205.0,1334.0,606.0,201822.0,1580642.0,0.1277102590437994,0.0,8
205.1,1334.0,606.0,201822.0,1580642.0,0.1277102590437994,0.0,8
205.2,2198.0,606.0,204053.0,1580642.0,0.1291337370516703,0.0,8
205.3,2486.0,562.0,206901.0,1580642.0,0.13084803989780946,0.0,8
205.4,2486.0,562.0,206901.0,1580642.0,0.13084803989780946,0.0,8
205.5,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
205.6,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
205.7,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
205.8,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
205.9,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.0,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.1,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.2,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.3,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.4,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.5,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.6,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.7,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.8,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
206.9,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
207.0,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
207.1,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
207.2,2626.0,562.0,207393.0,1580642.0,0.13114192564076696,0.0,8
207.3,3243.0,562.0,294193.0,1580642.0,0.18652421657899915,0.0,8
207.4,3489.0,562.0,328913.0,1580642.0,0.208677132954292,0.0,8
