monotonic_s,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,token_usage_aggregate,num_servers_sampled
204.5,25422.0,601087.0,0.015875347511458512,0.042293378495958156,8
204.6,67819.0,1580642.0,0.04292653401961783,0.042905983771151214,8
204.7,67819.0,1580642.0,0.04292653401961783,0.042905983771151214,8
204.8,67819.0,1580642.0,0.04292653401961783,0.042905983771151214,8
204.9,67819.0,1580642.0,0.04292653401961783,0.042905983771151214,8
205.0,73112.0,1580642.0,0.046231841403852565,0.04625462312149114,8
205.1,81906.0,1580642.0,0.0518428076078942,0.0518181852690236,8
205.2,81906.0,1580642.0,0.0518428076078942,0.0518181852690236,8
205.3,81906.0,1580642.0,0.0518428076078942,0.0518181852690236,8
205.4,81906.0,1580642.0,0.0518428076078942,0.0518181852690236,8
205.5,87225.0,1580642.0,0.05523656803992711,0.05518327363185339,8
205.6,125269.0,1580642.0,0.0792905192991159,0.07925197483048027,8
205.7,125269.0,1580642.0,0.0792905192991159,0.07925197483048027,8
205.8,125269.0,1580642.0,0.0792905192991159,0.07925197483048027,8
205.9,124526.0,1580642.0,0.07881645199304325,0.07878191266586615,8
206.0,121111.0,1580642.0,0.07666529727761201,0.07662139814075547,8
206.1,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
206.2,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
206.3,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
206.4,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
206.5,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
206.6,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
206.7,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
206.8,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
206.9,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
207.0,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
207.1,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
207.2,120580.0,1580642.0,0.07632649547475254,0.07628545869336636,8
207.3,151027.0,1580642.0,0.09533981880420644,0.09554788497332097,8
207.4,201772.0,1580642.0,0.1277174035237985,0.1276519287732453,8
207.5,201772.0,1580642.0,0.1277174035237985,0.1276519287732453,8
207.6,201772.0,1580642.0,0.1277174035237985,0.1276519287732453,8
207.7,201772.0,1580642.0,0.1277174035237985,0.1276519287732453,8
207.8,201772.0,1580642.0,0.1277174035237985,0.1276519287732453,8
207.9,201772.0,1580642.0,0.1277174035237985,0.1276519287732453,8
208.0,201772.0,1580642.0,0.1277174035237985,0.1276519287732453,8
208.1,201772.0,1580642.0,0.1277174035237985,0.1276519287732453,8
208.2,201772.0,1580642.0,0.1277174035237985,0.1276519287732453,8
208.3,180590.0,1580642.0,0.11420233800935572,0.11425104482862027,8
208.4,53761.0,1580642.0,0.03415046409630868,0.034012129248748295,8
208.5,32877.0,1580642.0,0.020825535940156147,0.020799776293430137,8
208.6,32877.0,1580642.0,0.020825535940156147,0.020799776293430137,8
208.7,32877.0,1580642.0,0.020825535940156147,0.020799776293430137,8
208.8,26702.0,1580642.0,0.017013620494155474,0.01689313582708798,8
208.9,13323.0,1580642.0,0.008477218760715284,0.008428853592401062,8
209.0,5954.0,1580642.0,0.003775466434403849,0.0037668238601783325,8
209.1,5954.0,1580642.0,0.003775466434403849,0.0037668238601783325,8
209.2,5954.0,1580642.0,0.003775466434403849,0.0037668238601783325,8
209.3,5645.0,1580642.0,0.0035783105830223547,0.0035713336732795913,8
209.4,5081.0,1580642.0,0.0032239092556933953,0.0032145166331148988,8
209.5,3845.0,1580642.0,0.0024352858501674166,0.002432555885519934,8
209.6,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
209.7,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
209.8,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
209.9,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.0,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.1,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.2,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.3,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.4,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.5,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.6,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.7,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.8,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
210.9,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.0,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.1,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.2,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.3,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.4,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.5,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.6,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.7,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.8,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
211.9,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.0,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.1,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.2,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.3,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.4,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.5,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.6,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.7,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.8,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
212.9,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.0,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.1,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.2,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.3,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.4,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.5,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.6,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.7,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.8,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
213.9,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
214.0,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
214.1,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
214.2,3536.0,1580642.0,0.0022381299987859218,0.0022370656986211933,8
