monotonic_s,running_reqs_sum,queue_reqs_sum,gen_throughput_sum,decode_sum_seq_lens_sum,num_servers_sampled
234.6,2.0,73.0,0.0,0.0,8
234.7,59.0,0.0,0.0,0.0,8
234.8,424.0,0.0,0.0,0.0,7
235.4,563.0,0.0,0.0,0.0,8
235.5,585.0,0.0,0.0,0.0,8
235.6,602.0,0.0,0.0,0.0,8
235.7,801.0,0.0,0.0,0.0,8
235.8,891.0,0.0,0.0,0.0,8
235.9,1149.0,0.0,0.0,0.0,8
236.0,1430.0,0.0,0.0,0.0,8
236.1,1485.0,0.0,0.0,0.0,8
236.2,1485.0,0.0,0.0,0.0,8
236.3,1485.0,0.0,0.0,0.0,8
236.4,1485.0,0.0,0.0,0.0,8
236.5,1485.0,0.0,0.0,0.0,8
236.6,1716.0,0.0,609.3890537308991,364280.0,8
236.7,1922.0,0.0,1301.8666047593508,730767.0,8
236.8,2048.0,0.0,1795.3991789269642,975918.0,8
236.9,2048.0,0.0,1795.3991789269642,975918.0,8
237.0,2048.0,0.0,1795.3991789269642,975918.0,8
237.1,2048.0,0.0,1795.3991789269642,975918.0,8
237.2,2048.0,0.0,1795.3991789269642,975918.0,8
237.3,2048.0,0.0,1795.3991789269642,975918.0,8
237.4,2048.0,0.0,1795.3991789269642,975918.0,8
237.5,2048.0,0.0,1795.3991789269642,975918.0,8
237.6,2048.0,0.0,1795.3991789269642,975918.0,8
237.7,2048.0,0.0,1795.3991789269642,975918.0,8
237.8,2048.0,0.0,1795.3991789269642,975918.0,8
237.9,2048.0,0.0,1795.3991789269642,975918.0,8
238.0,2048.0,0.0,1795.3991789269642,975918.0,8
238.1,2048.0,0.0,1795.3991789269642,975918.0,8
238.2,2048.0,0.0,20331.60292326431,1006638.0,8
238.3,2048.0,0.0,32500.111396685712,1027118.0,8
238.4,2048.0,0.0,50741.72986322988,1057838.0,8
238.5,2048.0,0.0,50741.72986322988,1057838.0,8
238.6,2048.0,0.0,50741.72986322988,1057838.0,8
238.7,2048.0,0.0,50741.72986322988,1057838.0,8
238.8,2048.0,0.0,50741.72986322988,1057838.0,8
238.9,2048.0,0.0,50741.72986322988,1057838.0,8
239.0,2048.0,0.0,50741.72986322988,1057838.0,8
239.1,2048.0,0.0,50741.72986322988,1057838.0,8
239.2,2048.0,0.0,50741.72986322988,1057838.0,8
239.3,2048.0,0.0,50741.72986322988,1057838.0,8
239.4,2048.0,0.0,50741.72986322988,1057838.0,8
239.5,2048.0,0.0,50741.72986322988,1057838.0,8
239.6,2048.0,0.0,50741.72986322988,1057838.0,8
239.7,2048.0,0.0,50741.72986322988,1057838.0,8
239.8,2048.0,0.0,50624.166920397256,1068078.0,8
239.9,2047.0,0.0,50455.148451106594,1088558.0,8
240.0,2041.0,0.0,50115.39548747039,1109036.0,8
240.1,2044.0,0.0,49278.07846730378,1141375.0,8
240.2,2044.0,0.0,49278.07846730378,1141375.0,8
240.3,2044.0,0.0,49278.07846730378,1141375.0,8
240.4,2044.0,0.0,49278.07846730378,1141375.0,8
240.5,2044.0,0.0,49278.07846730378,1141375.0,8
240.6,2044.0,0.0,49278.07846730378,1141375.0,8
240.7,2044.0,0.0,49278.07846730378,1141375.0,8
240.8,2044.0,0.0,49278.07846730378,1141375.0,8
240.9,2044.0,0.0,49278.07846730378,1141375.0,8
241.0,2044.0,0.0,49278.07846730378,1141375.0,8
241.1,2044.0,0.0,49278.07846730378,1141375.0,8
241.2,2044.0,0.0,49278.07846730378,1141375.0,8
241.3,2044.0,0.0,49278.07846730378,1141375.0,8
241.4,2044.0,0.0,49278.07846730378,1141375.0,8
241.5,2042.0,0.0,49278.07846730378,1141375.0,8
241.6,2044.0,0.0,48201.465746620976,1162422.0,8
241.7,2044.0,0.0,47683.98989117738,1172648.0,8
241.8,2045.0,0.0,46281.42034903631,1215316.0,8
241.9,2044.0,0.0,46023.55448733698,1225008.0,8
242.0,2041.0,0.0,46023.55448733698,1225008.0,8
242.1,2041.0,0.0,46023.55448733698,1225008.0,8
242.2,2041.0,0.0,46023.55448733698,1225008.0,8
242.3,2041.0,0.0,46023.55448733698,1225008.0,8
242.4,2043.0,0.0,46023.55448733698,1225008.0,8
242.5,2043.0,0.0,46023.55448733698,1225008.0,8
242.6,2042.0,0.0,46023.55448733698,1225008.0,8
242.7,2042.0,0.0,46023.55448733698,1225008.0,8
242.8,2042.0,0.0,46023.55448733698,1225008.0,8
242.9,2042.0,0.0,46023.55448733698,1225008.0,8
243.0,2042.0,0.0,46023.55448733698,1225008.0,8
243.1,2039.0,0.0,46023.55448733698,1225008.0,8
243.2,2041.0,0.0,46023.55448733698,1225008.0,8
243.3,2042.0,0.0,46023.55448733698,1225008.0,8
243.4,2042.0,0.0,46023.55448733698,1225008.0,8
243.5,2041.0,0.0,46023.55448733698,1225008.0,8
243.6,2039.0,0.0,46023.55448733698,1225008.0,8
243.7,2042.0,0.0,44361.937454300394,1253364.0,8
243.8,2043.0,0.0,43375.670487223324,1268352.0,8
243.9,2044.0,0.0,40933.85346185187,1307090.0,8
244.0,2044.0,0.0,38875.08051610896,1335737.0,8
244.1,2039.0,0.0,38875.08051610896,1335737.0,8
244.2,2039.0,0.0,38875.08051610896,1335737.0,8
244.3,2041.0,0.0,38875.08051610896,1335737.0,8
244.4,2044.0,0.0,38875.08051610896,1335737.0,8
244.5,2040.0,0.0,38875.08051610896,1335737.0,8
244.6,2039.0,0.0,38875.08051610896,1335737.0,8
244.7,2036.0,0.0,38875.08051610896,1335737.0,8
244.8,2037.0,0.0,38875.08051610896,1335737.0,8
244.9,2039.0,0.0,38875.08051610896,1335737.0,8
245.0,2044.0,0.0,38875.08051610896,1335737.0,8
245.1,2042.0,0.0,38875.08051610896,1335737.0,8
245.2,2037.0,0.0,38875.08051610896,1335737.0,8
245.3,2040.0,0.0,38875.08051610896,1335737.0,8
245.4,2037.0,0.0,38875.08051610896,1335737.0,8
245.5,2035.0,0.0,38875.08051610896,1335737.0,8
245.6,2033.0,0.0,38875.08051610896,1335737.0,8
245.7,2033.0,0.0,38875.08051610896,1335737.0,8
245.8,2034.0,0.0,38875.08051610896,1335737.0,8
245.9,2034.0,0.0,38875.08051610896,1335737.0,8
246.0,2034.0,0.0,38875.08051610896,1335737.0,8
246.1,2034.0,0.0,38875.08051610896,1335737.0,8
246.2,2031.0,0.0,38875.08051610896,1335737.0,8
246.3,2034.0,0.0,38875.08051610896,1335737.0,8
246.4,2031.0,0.0,35694.145315585796,1389721.0,8
246.5,2030.0,0.0,34618.33015369103,1407505.0,8
246.6,2030.0,0.0,34618.33015369103,1407505.0,8
246.7,2030.0,0.0,33399.063776707546,1423379.0,8
246.8,2027.0,0.0,29678.390860575284,1482477.0,8
246.9,2028.0,0.0,29678.390860575284,1482477.0,8
247.0,2032.0,0.0,29678.390860575284,1482477.0,8
247.1,2029.0,0.0,29678.390860575284,1482477.0,8
247.2,2041.0,0.0,29678.390860575284,1482477.0,8
247.3,2039.0,0.0,29678.390860575284,1482477.0,8
247.4,2037.0,0.0,29678.390860575284,1482477.0,8
247.5,2030.0,0.0,29678.390860575284,1482477.0,8
247.6,2030.0,0.0,29678.390860575284,1482477.0,8
247.7,2029.0,0.0,29678.390860575284,1482477.0,8
247.8,2031.0,0.0,29678.390860575284,1482477.0,8
247.9,2030.0,0.0,29678.390860575284,1482477.0,8
248.0,2021.0,0.0,29678.390860575284,1482477.0,8
248.1,2017.0,0.0,29678.390860575284,1482477.0,8
248.2,2014.0,0.0,29678.390860575284,1482477.0,8
248.3,2014.0,0.0,29678.390860575284,1482477.0,8
248.4,2014.0,0.0,29678.390860575284,1482477.0,8
248.5,2010.0,0.0,29678.390860575284,1482477.0,8
248.6,2003.0,0.0,29678.390860575284,1482477.0,8
248.7,1997.0,0.0,29678.390860575284,1482477.0,8
248.8,1995.0,0.0,29678.390860575284,1482477.0,8
248.9,1991.0,0.0,29678.390860575284,1482477.0,8
249.0,1991.0,0.0,29678.390860575284,1482477.0,8
249.1,1995.0,0.0,29678.390860575284,1482477.0,8
249.2,2000.0,0.0,29678.390860575284,1482477.0,8
249.3,1993.0,0.0,29678.390860575284,1482477.0,8
249.4,1986.0,0.0,29678.390860575284,1482477.0,8
249.5,1974.0,0.0,29678.390860575284,1482477.0,8
249.6,1971.0,0.0,28968.019841738373,1495913.0,8
249.7,1973.0,0.0,28176.416623082707,1511473.0,8
249.8,1980.0,0.0,27397.94235079753,1527023.0,8
249.9,1980.0,0.0,27397.94235079753,1527023.0,8
250.0,1977.0,0.0,26503.28172034186,1545474.0,8
250.1,1965.0,0.0,26503.28172034186,1545474.0,8
250.2,1965.0,0.0,25703.44043986308,1561507.0,8
250.3,1969.0,0.0,24062.905288888232,1591553.0,8
250.4,1973.0,0.0,24062.905288888232,1591553.0,8
250.5,1971.0,0.0,23374.511307259287,1609921.0,8
250.6,1967.0,0.0,23374.511307259287,1609921.0,8
250.7,1963.0,0.0,23374.511307259287,1609921.0,8
250.8,1963.0,0.0,23374.511307259287,1609921.0,8
250.9,1961.0,0.0,23374.511307259287,1609921.0,8
251.0,1964.0,0.0,23374.511307259287,1609921.0,8
251.1,1968.0,0.0,23374.511307259287,1609921.0,8
251.2,1966.0,0.0,23374.511307259287,1609921.0,8
251.3,1967.0,0.0,23374.511307259287,1609921.0,8
251.4,1962.0,0.0,23374.511307259287,1609921.0,8
251.5,1966.0,0.0,23374.511307259287,1609921.0,8
251.6,1965.0,0.0,23374.511307259287,1609921.0,8
251.7,1968.0,0.0,23374.511307259287,1609921.0,8
251.8,1967.0,0.0,23374.511307259287,1609921.0,8
251.9,1968.0,0.0,23374.511307259287,1609921.0,8
252.0,1968.0,0.0,23374.511307259287,1609921.0,8
252.1,1969.0,0.0,23374.511307259287,1609921.0,8
252.2,1971.0,0.0,23374.511307259287,1609921.0,8
252.3,1971.0,0.0,23374.511307259287,1609921.0,8
252.4,1958.0,0.0,23374.511307259287,1609921.0,8
252.5,1961.0,0.0,23374.511307259287,1609921.0,8
252.6,1958.0,0.0,23374.511307259287,1609921.0,8
252.7,1960.0,0.0,23374.511307259287,1609921.0,8
252.8,1964.0,0.0,23374.511307259287,1609921.0,8
252.9,1959.0,0.0,23374.511307259287,1609921.0,8
253.0,1959.0,0.0,23374.511307259287,1609921.0,8
253.1,1961.0,0.0,23374.511307259287,1609921.0,8
253.2,1960.0,0.0,23374.511307259287,1609921.0,8
253.3,1960.0,0.0,22972.507979726764,1637454.0,8
253.4,1955.0,0.0,22972.507979726764,1637454.0,8
253.5,1954.0,0.0,22972.507979726764,1637454.0,8
253.6,1958.0,0.0,22972.507979726764,1637454.0,8
253.7,1956.0,0.0,22141.104629971873,1701465.0,8
253.8,1952.0,0.0,22141.104629971873,1701465.0,8
253.9,1951.0,0.0,21308.10425715884,1765232.0,8
254.0,1946.0,0.0,21308.10425715884,1765232.0,8
254.1,1951.0,0.0,21239.67086079248,1784646.0,8
254.2,1946.0,0.0,20517.7794896714,1832936.0,8
254.3,1944.0,0.0,20517.7794896714,1832936.0,8
254.4,1952.0,0.0,20517.7794896714,1832936.0,8
254.5,1956.0,0.0,20517.7794896714,1832936.0,8
254.6,1947.0,0.0,20517.7794896714,1832936.0,8
254.7,1929.0,0.0,20517.7794896714,1832936.0,8
254.8,1928.0,0.0,20517.7794896714,1832936.0,8
254.9,1930.0,0.0,20517.7794896714,1832936.0,8
255.0,1927.0,0.0,20517.7794896714,1832936.0,8
255.1,1925.0,0.0,20517.7794896714,1832936.0,8
255.2,1922.0,0.0,20517.7794896714,1832936.0,8
255.3,1925.0,0.0,20517.7794896714,1832936.0,8
255.4,1924.0,0.0,20517.7794896714,1832936.0,8
255.5,1923.0,0.0,20517.7794896714,1832936.0,8
255.6,1928.0,0.0,20517.7794896714,1832936.0,8
255.7,1931.0,0.0,20517.7794896714,1832936.0,8
255.8,1929.0,0.0,20517.7794896714,1832936.0,8
255.9,1925.0,0.0,20517.7794896714,1832936.0,8
256.0,1928.0,0.0,20517.7794896714,1832936.0,8
256.1,1926.0,0.0,20517.7794896714,1832936.0,8
256.2,1925.0,0.0,20517.7794896714,1832936.0,8
256.3,1924.0,0.0,20517.7794896714,1832936.0,8
256.4,1920.0,0.0,20517.7794896714,1832936.0,8
256.5,1926.0,0.0,20517.7794896714,1832936.0,8
256.6,1918.0,0.0,20517.7794896714,1832936.0,8
256.7,1914.0,0.0,20666.868062033824,1852807.0,8
256.8,1910.0,0.0,20666.868062033824,1852807.0,8
256.9,1911.0,0.0,20666.868062033824,1852807.0,8
257.0,1912.0,0.0,20666.868062033824,1852807.0,8
257.1,1909.0,0.0,21258.611472855206,1882961.0,8
257.2,1908.0,0.0,21692.378331338725,1900697.0,8
257.3,1907.0,0.0,22182.076023319416,1918928.0,8
257.4,1902.0,0.0,22670.1643837086,1930626.0,8
257.5,1901.0,0.0,22670.1643837086,1930626.0,8
257.6,1896.0,0.0,22994.104528464093,1943392.0,8
257.7,1894.0,0.0,22924.08704222319,1958531.0,8
257.8,1895.0,0.0,22924.08704222319,1958531.0,8
257.9,1890.0,0.0,22924.08704222319,1958531.0,8
258.0,1892.0,0.0,22924.08704222319,1958531.0,8
258.1,1892.0,0.0,22924.08704222319,1958531.0,8
258.2,1890.0,0.0,22924.08704222319,1958531.0,8
258.3,1888.0,0.0,22924.08704222319,1958531.0,8
258.4,1895.0,0.0,22924.08704222319,1958531.0,8
258.5,1896.0,0.0,22924.08704222319,1958531.0,8
258.6,1892.0,0.0,22924.08704222319,1958531.0,8
258.7,1886.0,0.0,22924.08704222319,1958531.0,8
258.8,1875.0,0.0,22924.08704222319,1958531.0,8
258.9,1875.0,0.0,22924.08704222319,1958531.0,8
259.0,1872.0,0.0,22924.08704222319,1958531.0,8
259.1,1871.0,0.0,22924.08704222319,1958531.0,8
259.2,1867.0,0.0,22924.08704222319,1958531.0,8
259.3,1868.0,0.0,22924.08704222319,1958531.0,8
259.4,1866.0,0.0,22924.08704222319,1958531.0,8
259.5,1867.0,0.0,22924.08704222319,1958531.0,8
259.6,1864.0,0.0,23269.856614282413,1959047.0,8
259.7,1861.0,0.0,23269.856614282413,1959047.0,8
259.8,1863.0,0.0,23269.856614282413,1959047.0,8
259.9,1864.0,0.0,23269.856614282413,1959047.0,8
260.0,1863.0,0.0,23269.856614282413,1959047.0,8
260.1,1861.0,0.0,23269.856614282413,1959047.0,8
260.2,1859.0,0.0,23269.856614282413,1959047.0,8
260.3,1858.0,0.0,23592.337753670217,1977342.0,8
260.4,1855.0,0.0,23614.55545535501,1986986.0,8
260.5,1855.0,0.0,23614.55545535501,1986986.0,8
260.6,1858.0,0.0,23614.55545535501,1986986.0,8
260.7,1856.0,0.0,23614.55545535501,1986986.0,8
