monotonic_s,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,token_usage_aggregate,num_servers_sampled
202.7,67918.0,1580642.0,0.04298970045743908,0.042968616549478,8
202.8,67918.0,1580642.0,0.04298970045743908,0.042968616549478,8
202.9,67918.0,1580642.0,0.04298970045743908,0.042968616549478,8
203.0,67918.0,1580642.0,0.04298970045743908,0.042968616549478,8
203.1,67918.0,1580642.0,0.04298970045743908,0.042968616549478,8
203.2,65134.0,1580642.0,0.041231502316406,0.04120730690440973,8
203.3,65134.0,1580642.0,0.041231502316406,0.04120730690440973,8
203.4,65134.0,1580642.0,0.041231502316406,0.04120730690440973,8
203.5,73053.0,1580642.0,0.04628417929727997,0.046217296516225685,8
203.6,128584.0,1580642.0,0.08139293448173208,0.08134922392293764,8
203.7,128584.0,1580642.0,0.08139293448173208,0.08134922392293764,8
203.8,128584.0,1580642.0,0.08139293448173208,0.08134922392293764,8
203.9,128584.0,1580642.0,0.08139293448173208,0.08134922392293764,8
204.0,128584.0,1580642.0,0.08139293448173208,0.08134922392293764,8
204.1,193614.0,1580642.0,0.12255563717134672,0.12249073477738792,8
204.2,193614.0,1580642.0,0.12255563717134672,0.12249073477738792,8
204.3,193614.0,1580642.0,0.12255563717134672,0.12249073477738792,8
204.4,193614.0,1580642.0,0.12255563717134672,0.12249073477738792,8
204.5,193614.0,1580642.0,0.12255563717134672,0.12249073477738792,8
204.6,228529.0,1580642.0,0.14460105349254124,0.1445798605882926,8
204.7,228529.0,1580642.0,0.14460105349254124,0.1445798605882926,8
204.8,228529.0,1580642.0,0.14460105349254124,0.1445798605882926,8
204.9,228312.0,1580642.0,0.14446259776519565,0.1444425745994349,8
205.0,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
205.1,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
205.2,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
205.3,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
205.4,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
205.5,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
205.6,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
205.7,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
205.8,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
205.9,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.0,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.1,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.2,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.3,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.4,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.5,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.6,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.7,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.8,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
206.9,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
207.0,228260.0,1580642.0,0.14443153667041153,0.1444096765744552,8
207.1,354220.0,1580642.0,0.22479966301349588,0.22409881554456987,8
207.2,373140.0,1580642.0,0.23610112288495075,0.23606863540257692,8
207.3,373140.0,1580642.0,0.23610112288495075,0.23606863540257692,8
207.4,373140.0,1580642.0,0.23610112288495075,0.23606863540257692,8
207.5,380801.0,1580642.0,0.24098918430059355,0.24091540019814733,8
207.6,400709.0,1580642.0,0.2536913807061042,0.2535102825307691,8
207.7,400709.0,1580642.0,0.2536913807061042,0.2535102825307691,8
207.8,405009.0,1580642.0,0.256259894313253,0.25623069613486166,8
207.9,404502.0,1580642.0,0.25593640558622904,0.2559099403913094,8
208.0,404785.0,1580642.0,0.2560860687669249,0.25608898156571824,8
208.1,401625.0,1580642.0,0.2540881286354588,0.2540897938938735,8
208.2,397922.0,1580642.0,0.25172544864301327,0.25174707492272125,8
208.3,395650.0,1580642.0,0.25027177990527455,0.25030968429283795,8
208.4,391983.0,1580642.0,0.24797245987856592,0.24798974087744094,8
208.5,388811.0,1580642.0,0.24594858168897984,0.2459829613536778,8
208.6,389082.0,1580642.0,0.2461268663595982,0.24615441067616828,8
208.7,387399.0,1580642.0,0.24507909520823928,0.245089653444613,8
