monotonic_s,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,token_usage_aggregate,num_servers_sampled
200.1,25403.0,587733.0,0.021611003636004784,0.04322200727200957,6
200.6,67734.0,1580642.0,0.042872666654092915,0.042852208153395896,8
200.7,81930.0,1580642.0,0.05180803990455627,0.051833368972860394,8
200.8,89890.0,1580642.0,0.056886876723315806,0.056869297412064215,8
200.9,89890.0,1580642.0,0.056886876723315806,0.056869297412064215,8
201.0,89890.0,1580642.0,0.056886876723315806,0.056869297412064215,8
201.1,89890.0,1580642.0,0.056886876723315806,0.056869297412064215,8
201.2,106127.0,1580642.0,0.06705959803209714,0.06714170571198286,8
201.3,128548.0,1580642.0,0.08136520108654534,0.08132644836718245,8
201.4,128548.0,1580642.0,0.08136520108654534,0.08132644836718245,8
201.5,128548.0,1580642.0,0.08136520108654534,0.08132644836718245,8
201.6,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
201.7,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
201.8,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
201.9,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.0,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.1,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.2,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.3,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.4,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.5,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.6,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.7,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.8,130236.0,1580642.0,0.08243338536414263,0.0823943688703704,8
202.9,170832.0,1580642.0,0.10792222563751495,0.10807760391030986,8
203.0,212282.0,1580642.0,0.13436918369500023,0.13430112574510863,8
203.1,220045.0,1580642.0,0.1392667889489661,0.1392124212819854,8
203.2,220045.0,1580642.0,0.1392667889489661,0.1392124212819854,8
203.3,220045.0,1580642.0,0.1392667889489661,0.1392124212819854,8
203.4,221934.0,1580642.0,0.14047466145534204,0.14040750530480653,8
203.5,219819.0,1580642.0,0.13913891796651437,0.13906944140418892,8
203.6,220779.0,1580642.0,0.1397297800450381,0.13967678955766075,8
203.7,226006.0,1580642.0,0.1430648403530351,0.1429836737224495,8
203.8,238013.0,1580642.0,0.1506238100864927,0.15057995422113293,8
203.9,265813.0,1580642.0,0.16793894549387775,0.1681677444987543,8
204.0,285357.0,1580642.0,0.1804088935825507,0.18053234065651805,8
204.1,315663.0,1580642.0,0.19974548009377263,0.19970556267643147,8
204.2,327854.0,1580642.0,0.20752388457335774,0.20741825157119703,8
204.3,327854.0,1580642.0,0.20752388457335774,0.20741825157119703,8
204.4,356730.0,1580642.0,0.22594806698271708,0.22568677790416805,8
204.5,375891.0,1580642.0,0.2377943328957116,0.2378090674548696,8
204.6,404400.0,1580642.0,0.2559843528537538,0.25584540965000296,8
204.7,404400.0,1580642.0,0.2559843528537538,0.25584540965000296,8
204.8,404400.0,1580642.0,0.2559843528537538,0.25584540965000296,8
204.9,433645.0,1580642.0,0.2746439738040833,0.27434738542946474,8
205.0,443592.0,1580642.0,0.280585602839039,0.2806403980154899,8
205.1,465770.0,1580642.0,0.29473616100065314,0.29467140566934197,8
205.2,465770.0,1580642.0,0.29473616100065314,0.29467140566934197,8
205.3,466282.0,1580642.0,0.2950628399518096,0.29499532468452694,8
205.4,478687.0,1580642.0,0.30297778602426084,0.30284340160517054,8
205.5,489057.0,1580642.0,0.3095083185125428,0.30940402697131925,8
205.6,495977.0,1580642.0,0.3139131653951249,0.3137819949109286,8
